product_id,site_sku,current_name,proposed_name,current_short_description_hash,proposed_short_description,current_description_hash,proposed_description,current_specifications_hash,proposed_specifications,current_meta_title,proposed_meta_title,current_meta_description_hash,proposed_meta_description,official_model,official_product_name,official_source_id,official_source_page,official_fact_count,mapping_class,title_class,completeness,priority_class,expected_updated_at
3682,4842-1,شابلون مته اینسایز (Insize) کدل 1-4842,شابلون مته ( زاویه های مختلف ) اینسایز مدل 4842-1,1b38c3ea0ac87c1ffd0fb2bbcedb180cbf1ae63a0716657327d2795ee5cfce33,شابلون مته ( زاویه های مختلف ) اینسایز مدل 4842-1؛ دقت ±0.5°.,e806bf46fc2d6d11fcd41c72981b4e05393c248acee9d67a84986f47d39f2c22,"شابلون مته ( زاویه های مختلف ) اینسایز با کد 4842-1 برای کاربردهای صنعتی و کارگاهی عرضه می‌شود.
این مدل در خانواده Drill Angle Gauge 80 در کاتالوگ اینسایز معرفی شده است.
دقت: 4842-1.
ویژگی مستند در کاتالوگ: Code           Accuracy.
ویژگی مستند در کاتالوگ: Made of stainless steel.
ویژگی مستند در کاتالوگ: Code        Range                               Accuracy.
جزئیات فنی از کاتالوگ و فهرست محصول اینسایز برای همین کد استخراج شده است.",9ff3e8b11e7f53ef9ec775cb04d9ebd2f9498f202babc7f23b6efbf3d6cd37da,"{""authority"": ""official_insize"", ""features"": [""Code           Accuracy"", ""Made of stainless steel"", ""Code        Range                               Accuracy""], ""technical_specs"": {""accuracy"": ""4842-1""}}",شابلون مته اینسایز (Insize) کدل 1-4842,شابلون مته ( زاویه های مختلف ) اینسایز 4842-1,1b38c3ea0ac87c1ffd0fb2bbcedb180cbf1ae63a0716657327d2795ee5cfce33,شابلون مته ( زاویه های مختلف ) اینسایز مدل 4842-1 — دقت 4842-1,4842-1,شابلون مته ( زاویه های مختلف ),insize.catalog.108A,506,5,EXACT_SKU_AND_MODEL,SAFE_IDENTITY_CORRECTION,OFFICIAL_REBUILD_READY,BLOCKS_CONVERSION,2026-09-07 13:59:21.150469+00
3685,4824-16,شابلون دنده (رزوه) ذوزنقه 12-1 اینچ اینسایز (Insize) مدل 16-4824,شابلون ذوزنقه 1 - 12اینچ اینسایز مدل 4824-16,c88bf9557b274166425217b19c896b5127ed40a7eb7af8eee4f8612f0dd80973,شابلون ذوزنقه 1 - 12اینچ اینسایز مدل 4824-16؛ با محدوده اندازه‌گیری 1-12TPI؛ دقت ±0.07mm.,ec8e503ac7fcd50cd3c3352877872c5e39e38b8e0f84dcb28517581da46a4d2f,"شابلون ذوزنقه 1 - 12اینچ اینسایز با کد 4824-16 برای کاربردهای صنعتی و کارگاهی عرضه می‌شود.
این مدل در خانواده Pitch Gauges در کاتالوگ اینسایز معرفی شده است.
محدوده اندازه‌گیری اعلام‌شده: 1-12TPI.
دقت: ±0.07mm.
جزئیات فنی از کاتالوگ و فهرست محصول اینسایز برای همین کد استخراج شده است.",df86938af32b032fdfabe6b52ef05b65ca36a0e1bac7e32a2579e2aa5d03df51,"{""authority"": ""official_insize"", ""features"": [], ""technical_specs"": {""accuracy"": ""±0.07mm"", ""measuring_range"": ""1-12TPI""}}",شابلون دنده (رزوه) ذوزنقه 12-1 اینچ اینسایز (Insize) مدل 16-4824,شابلون ذوزنقه 1 - 12اینچ اینسایز 4824-16,c88bf9557b274166425217b19c896b5127ed40a7eb7af8eee4f8612f0dd80973,شابلون ذوزنقه 1 - 12اینچ اینسایز مدل 4824-16 — رنج 1-12TPI — دقت ±0.07mm,4824-16,شابلون ذوزنقه 1 - 12اینچ,insize.catalog.108A,502,2,EXACT_SKU_AND_MODEL,SAFE_IDENTITY_CORRECTION,OFFICIAL_REBUILD_READY,BLOCKS_CONVERSION,2026-09-07 13:59:21.150469+00
3700,ISF-F500,نیرو سنج عقربه ای 500 نیوتن اینسایز (Insize) مدل ISF-F500,نیروسنج عقربه ای 500نیوتن اینسایز مدل ISF-F500,11adb96261f29dfbd4c28a2af77742f155a7a4330e14d9026be63dcaf6bfa21d,نیروسنج عقربه ای 500نیوتن اینسایز مدل ISF-F500؛ دقت ±1% (of load capacity).,8b7d20570bc84466aa710563a129eb38205f6ad84adee1981f8976b728c002c2,"نیروسنج عقربه ای 500نیوتن اینسایز با کد ISF-F500 برای کاربردهای صنعتی و کارگاهی عرضه می‌شود.
این مدل در خانواده Force Gauges در کاتالوگ اینسایز معرفی شده است.
درجه‌بندی: (kgf)      0.01          0.02          0.02           0.05.
دقت: ±1% (of load capacity).
ویژگی مستند در کاتالوگ: Accuracy                   ±1% (of load capacity).
جزئیات فنی از کاتالوگ و فهرست محصول اینسایز برای همین کد استخراج شده است.",9c062633a00086dc0046ab079eff4fd19bc1e74be67259a5cc76455a933906c6,"{""authority"": ""official_insize"", ""features"": [""Accuracy                   ±1% (of load capacity)""], ""technical_specs"": {""accuracy"": ""±1% (of load capacity)"", ""graduation"": ""(kgf)      0.01          0.02          0.02           0.05""}}",نیرو سنج عقربه ای 500 نیوتن اینسایز (Insize) مدل ISF-F500,نیروسنج عقربه ای 500نیوتن اینسایز ISF-F500,11adb96261f29dfbd4c28a2af77742f155a7a4330e14d9026be63dcaf6bfa21d,نیروسنج عقربه ای 500نیوتن اینسایز مدل ISF-F500 — دقت ±1% (of load capacity),ISF-F500,نیروسنج عقربه ای 500نیوتن,insize.catalog.108B,158,3,EXACT_SKU_AND_MODEL,SAFE_IDENTITY_CORRECTION,OFFICIAL_REBUILD_READY,QUALITY_IMPROVEMENT,2026-09-07 13:59:21.150469+00
3721,8003-3,ترازو دیجیتال 2 گرم تا 3 کیلو گرم اینسایز (Insize) مدل 3-8003,ترازو دیجیتال 2گرم تا 3کیلوگرم اینسایز مدل 8003-3,3acb1f3e3cf3dbce6d9f80d6bfdd262f2f85fc78c4da1e611b6e8f423d849e96,ترازو دیجیتال 2گرم تا 3کیلوگرم اینسایز مدل 8003-3؛ دقت ±0.5g.,c4be70326d016e4414e403487e6fae4530c0df5447cbc6f58b6c7ac0dc5b24bd,"ترازو دیجیتال 2گرم تا 3کیلوگرم اینسایز با کد 8003-3 برای کاربردهای صنعتی و کارگاهی عرضه می‌شود.
این مدل در خانواده Weighing Scales (Economic Type) در کاتالوگ اینسایز معرفی شده است.
دقت: ±0.5g.
منبع تغذیه/باتری: 2×AAA batteries, power adapter.
دمای کاری: 5~35°С.
ابعاد/مشخصه ابعادی: (L×W)                 160×225mm.
ویژگی مستند در کاتالوگ: Resolution (d)                  0.1g                0.5g          1g.
ویژگی مستند در کاتالوگ: Accuracy                        ±0.5g               ±2.5g         ±5g.
ویژگی مستند در کاتالوگ: Automatic power off.
جزئیات فنی از کاتالوگ و فهرست محصول اینسایز برای همین کد استخراج شده است.",4d292b7b7e42ad4acd0bcc4b4efb3f76b3b4581f4c2b470c6c516a2929b62bc8,"{""authority"": ""official_insize"", ""features"": [""Resolution (d)                  0.1g                0.5g          1g"", ""Accuracy                        ±0.5g               ±2.5g         ±5g"", ""Automatic power off""], ""technical_specs"": {""accuracy"": ""±0.5g"", ""battery"": ""2×AAA batteries, power adapter"", ""dimension"": ""(L×W)                 160×225mm"", ""operating_temperature"": ""5~35°С"", ""operation_temperature"": ""5~35°С""}}",ترازو دیجیتال 2 گرم تا 3 کیلو گرم اینسایز (Insize) مدل 3-8003,ترازو دیجیتال 2گرم تا 3کیلوگرم اینسایز 8003-3,3acb1f3e3cf3dbce6d9f80d6bfdd262f2f85fc78c4da1e611b6e8f423d849e96,ترازو دیجیتال 2گرم تا 3کیلوگرم اینسایز مدل 8003-3 — دقت ±0.5g,8003-3,ترازو دیجیتال 2گرم تا 3کیلوگرم,insize.catalog.108B,398,9,EXACT_SKU_AND_MODEL,SAFE_IDENTITY_CORRECTION,OFFICIAL_REBUILD_READY,BLOCKS_CONVERSION,2026-09-07 13:59:21.150469+00
3790,4806-20,شابلون زاویه سنج اینسایز (Insize) مدل 20-4806,گیج زاویه 1 - 45درجه اینسایز مدل 4806-20,8d0f7eace2b0e96e31fb01d58541bb8f4fdb8adba37ea5683f751e1a74217957,گیج زاویه 1 - 45درجه اینسایز مدل 4806-20؛ دقت ±30'.,45c325cc9c16023a0c1e265c67608c8ab6b4cf5b4f7e509870084a6f4b9066e7,"گیج زاویه 1 - 45درجه اینسایز با کد 4806-20 برای کاربردهای صنعتی و کارگاهی عرضه می‌شود.
این مدل در خانواده Angle Gauge در کاتالوگ اینسایز معرفی شده است.
دقت: 4806-20.
جزئیات فنی از کاتالوگ و فهرست محصول اینسایز برای همین کد استخراج شده است.",43a7b67f914dd95baa726c20a9e5e2f34af65ba72457d7b35379f3e2363eda45,"{""authority"": ""official_insize"", ""features"": [], ""technical_specs"": {""accuracy"": ""4806-20""}}",شابلون زاویه سنج اینسایز (Insize) مدل 20-4806,گیج زاویه 1 - 45درجه اینسایز 4806-20,8d0f7eace2b0e96e31fb01d58541bb8f4fdb8adba37ea5683f751e1a74217957,گیج زاویه 1 - 45درجه اینسایز مدل 4806-20 — دقت 4806-20,4806-20,گیج زاویه 1 - 45درجه,insize.catalog.108A,504,2,EXACT_SKU_AND_MODEL,SAFE_IDENTITY_CORRECTION,OFFICIAL_REBUILD_READY,BLOCKS_CONVERSION,2026-09-07 13:59:21.150469+00
3791,4824-12,شابلون دنده ای ذوزنقه ای اینسایز (Insize) مدل 12-4824,شابلون ذوزنقه 2 - 20میلیمتر اینسایز مدل 4824-12,c7d6581bc5d6c3399d771875136c519f5a45c6eb9c3bb71064d84102d83eb7a6,شابلون ذوزنقه 2 - 20میلیمتر اینسایز مدل 4824-12؛ با محدوده اندازه‌گیری 2-20mm؛ دقت ±0.07mm.,6ec2cef18b6ef0b9dc1499f92fd687021f06551ca3467a453b17d27ba95e2be7,"شابلون ذوزنقه 2 - 20میلیمتر اینسایز با کد 4824-12 برای کاربردهای صنعتی و کارگاهی عرضه می‌شود.
این مدل در خانواده Pitch Gauges در کاتالوگ اینسایز معرفی شده است.
محدوده اندازه‌گیری اعلام‌شده: 2-20mm.
دقت: ±0.07mm.
جزئیات فنی از کاتالوگ و فهرست محصول اینسایز برای همین کد استخراج شده است.",fdb605cb313dc70b356187ec4c5e9a42767cbd5c16996d29d5c11931539d696c,"{""authority"": ""official_insize"", ""features"": [], ""technical_specs"": {""accuracy"": ""±0.07mm"", ""measuring_range"": ""2-20mm""}}",شابلون دنده ای ذوزنقه ای اینسایز (Insize) مدل 12-4824,شابلون ذوزنقه 2 - 20میلیمتر اینسایز 4824-12,c7d6581bc5d6c3399d771875136c519f5a45c6eb9c3bb71064d84102d83eb7a6,شابلون ذوزنقه 2 - 20میلیمتر اینسایز مدل 4824-12 — رنج 2-20mm — دقت ±0.07mm,4824-12,شابلون ذوزنقه 2 - 20میلیمتر,insize.catalog.108A,502,2,EXACT_SKU_AND_MODEL,SAFE_IDENTITY_CORRECTION,OFFICIAL_REBUILD_READY,BLOCKS_CONVERSION,2026-09-07 13:59:21.150469+00
3794,5024,ست ساعت اندیکاتور اینسایز (Insize) با پایه مدل 5024,ست ساعت اندیکاتور با پایه اینسایز مدل 5024,131155a8ed3ccb2f79a9e3874a87d4c9180a554a267d6176e486af43aa7c1b92,"2-Piece Measuring Tool Set اینسایز مدل 5024؛ با محدوده اندازه‌گیری 10mm,.",85f6fbc42bfe7a9f466a7d821a69d3c1bf4d0837e5624924c13652902ede2179,"2-Piece Measuring Tool Set اینسایز با کد 5024 برای کاربردهای صنعتی و کارگاهی عرضه می‌شود.
این مدل در خانواده 2-Piece Measuring Tool Set در کاتالوگ اینسایز معرفی شده است.
محدوده اندازه‌گیری اعلام‌شده: 10mm,.
تفکیک‌پذیری: 0.01mm/0.0005"" (code 2112-10).
درجه‌بندی: 0.01mm (code 2380-08).
جزئیات فنی از کاتالوگ و فهرست محصول اینسایز برای همین کد استخراج شده است.",69b255f4348d38690f46ec5bcba171a7ca77d8f984c86e01a0b24bb442a6ba32,"{""authority"": ""official_insize"", ""features"": [], ""technical_specs"": {""graduation"": ""0.01mm (code 2380-08)"", ""measuring_range"": ""10mm,"", ""resolution"": ""0.01mm/0.0005\"" (code 2112-10)""}}",ست ساعت اندیکاتور اینسایز (Insize) با پایه مدل 5024,2-Piece Measuring Tool Set اینسایز 5024,131155a8ed3ccb2f79a9e3874a87d4c9180a554a267d6176e486af43aa7c1b92,"2-Piece Measuring Tool Set اینسایز مدل 5024 — رنج 10mm, — رزولوشن 0.01mm/0.0005"" (code 2112-10)",5024,2-Piece Measuring Tool Set,insize.catalog.108A,539,3,EXACT_SKU_AND_MODEL,SAFE_IDENTITY_CORRECTION,OFFICIAL_REBUILD_READY,QUALITY_IMPROVEMENT,2026-09-07 13:59:21.150469+00
3795,6210-80,پایه ساعت اندیکاتور اینسایز (Insize) مگنتی مدل 80-6210,پایه ساعت مفصلی اینسایز مدل 6210-80,5327462a5aaf8c23a02bf6dae0ef054719a9b0567ddd0d47222e23d86c6c2649,پایه ساعت مفصلی اینسایز مدل 6210-80؛ با نیروی نگه‌داری 80kgf.,e11ff8edcec023d734af9002b7d1d0850935aaa5a40945623cf9166782d8ca19,"پایه ساعت مفصلی اینسایز با کد 6210-80 برای کاربردهای صنعتی و کارگاهی عرضه می‌شود.
این مدل در خانواده Universal Magnetic Stands در کاتالوگ اینسایز معرفی شده است.
ظرفیت/نیرو: 80kgf.
ابعاد/مشخصه ابعادی: Ø8mm.
کاربرد/ویژگی: with fine adjustment and dovetail groove.
جزئیات فنی از کاتالوگ و فهرست محصول اینسایز برای همین کد استخراج شده است.",2d3174702eed870b7a36fd57807625da59cb6a203eb725fc94567d026263406b,"{""authority"": ""official_insize"", ""features"": [], ""technical_specs"": {""application"": ""with fine adjustment and dovetail groove"", ""dimension"": ""Ø8mm"", ""load"": ""80kgf""}}",پایه ساعت اندیکاتور اینسایز (Insize) مگنتی مدل 80-6210,پایه ساعت مفصلی اینسایز 6210-80,5327462a5aaf8c23a02bf6dae0ef054719a9b0567ddd0d47222e23d86c6c2649,پایه ساعت مفصلی اینسایز مدل 6210-80,6210-80,پایه ساعت مفصلی,insize.catalog.108A,323,3,EXACT_SKU_AND_MODEL,SAFE_IDENTITY_CORRECTION,OFFICIAL_REBUILD_READY,QUALITY_IMPROVEMENT,2026-09-07 13:59:21.150469+00
3799,6229-80,پایه ساعت اندیکاتور اینسایز (Insize) هیدرولیکی مدل 80-6229,پایه ساعت هیدرولیکی 80کیلویی اینسایز مدل 6229-80,da54989688d681f6c13f94325bcb9f4d0e57646f732bfb9272c36239ba421e5a,پایه ساعت هیدرولیکی 80کیلویی اینسایز مدل 6229-80؛ با نیروی نگه‌داری 80kgf.,c47899ee8f0588c5d3aab1c8917851cf4649287812b4139151bad87b0b1a83da,"پایه ساعت هیدرولیکی 80کیلویی اینسایز با کد 6229-80 برای کاربردهای صنعتی و کارگاهی عرضه می‌شود.
این مدل در خانواده Hydraulic Universal Magnetic Stands در کاتالوگ اینسایز معرفی شده است.
ظرفیت/نیرو: 80kgf.
ابعاد/مشخصه ابعادی: Ø8mm.
کاربرد/ویژگی: with fine adjustment and dovetail groove.
جزئیات فنی از کاتالوگ و فهرست محصول اینسایز برای همین کد استخراج شده است.",2d3174702eed870b7a36fd57807625da59cb6a203eb725fc94567d026263406b,"{""authority"": ""official_insize"", ""features"": [], ""technical_specs"": {""application"": ""with fine adjustment and dovetail groove"", ""dimension"": ""Ø8mm"", ""load"": ""80kgf""}}",پایه ساعت اندیکاتور اینسایز (Insize) هیدرولیکی مدل 80-6229,پایه ساعت هیدرولیکی 80کیلویی اینسایز 6229-80,da54989688d681f6c13f94325bcb9f4d0e57646f732bfb9272c36239ba421e5a,پایه ساعت هیدرولیکی 80کیلویی اینسایز مدل 6229-80,6229-80,پایه ساعت هیدرولیکی 80کیلویی,insize.catalog.108A,321,3,EXACT_SKU_AND_MODEL,SAFE_IDENTITY_CORRECTION,OFFICIAL_REBUILD_READY,QUALITY_IMPROVEMENT,2026-09-07 13:59:21.150469+00
3815,7142-5,متر 5 متری اینسایز (Insize) مدل 5-7142,متر 5متری اینسایز مدل 7142-5,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,متر 5متری اینسایز مدل 7142-5؛ با محدوده اندازه‌گیری 0-5m/0-16ft؛ دقت ±(0.3+0.2L)mm.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,"متر 5متری اینسایز با کد 7142-5 برای کاربردهای صنعتی و کارگاهی عرضه می‌شود.
این مدل در خانواده Eg Measuring Tapes در کاتالوگ اینسایز معرفی شده است.
محدوده اندازه‌گیری اعلام‌شده: 0-5m/0-16ft.
دقت: ±(0.3+0.2L)mm.
انطباق اعلام‌شده: MI-008 of DIRECTIVE 2014/32/EU.
ویژگی مستند در کاتالوگ: Non-glare nylon coating tape,.
ویژگی مستند در کاتالوگ: Accuracy: ±(0.3+0.2L)mm.
جزئیات فنی از کاتالوگ و فهرست محصول اینسایز برای همین کد استخراج شده است.",53c148d12b096619b46c5857c8e4f8be9f28c8b2f820a5a8e580408f0544e3e4,"{""authority"": ""official_insize"", ""features"": [""Non-glare nylon coating tape,"", ""Accuracy: ±(0.3+0.2L)mm""], ""technical_specs"": {""accuracy"": ""±(0.3+0.2L)mm"", ""measuring_range"": ""0-5m/0-16ft"", ""standard"": ""MI-008 of DIRECTIVE 2014/32/EU""}}",,متر 5متری اینسایز 7142-5,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,متر 5متری اینسایز مدل 7142-5 — رنج 0-5m/0-16ft — دقت ±(0.3+0.2L)mm,7142-5,متر 5متری,insize.catalog.108A,523,5,EXACT_SKU_AND_MODEL,SAFE_IDENTITY_CORRECTION,OFFICIAL_REBUILD_READY,BLOCKS_CONVERSION,2026-09-07 13:59:21.150469+00
3824,7600-6,شمارانداز 6 رقمی اینسایز (Insize) مدل 6-7600,شمار انداز 6رقمی اینسایز مدل 7600-6,974ba655a1921836ebbb9400256c31aab002d29378a0bf087d0bebf94aa40322,شمار انداز 6رقمی اینسایز مدل 7600-6؛ با محدوده اندازه‌گیری 0-999999؛ تفکیک‌پذیری 1s (>30mins)؛ دقت ±1.5s (day error).,4b30b2b6aae089ad525d3d28f37b35730ac941ced6c1d84192d793b481b399d6,"شمار انداز 6رقمی اینسایز با کد 7600-6 برای کاربردهای صنعتی و کارگاهی عرضه می‌شود.
این مدل در خانواده Stroke Counter در کاتالوگ اینسایز معرفی شده است.
محدوده اندازه‌گیری اعلام‌شده: 0-999999.
تفکیک‌پذیری: 1s (>30mins).
دقت: ±1.5s (day error).
ابعاد/مشخصه ابعادی: 76×64×22mm                             STANDARD DELIVERY.
ویژگی مستند در کاتالوگ: Chronograph         resolution.
جزئیات فنی از کاتالوگ و فهرست محصول اینسایز برای همین کد استخراج شده است.",b272f1ea41172127147c42fb5195ba204b0a03ab19fb6a2a0c3d0d674a864412,"{""authority"": ""official_insize"", ""features"": [""Chronograph         resolution""], ""technical_specs"": {""accuracy"": ""±1.5s (day error)"", ""dimension"": ""76×64×22mm                             STANDARD DELIVERY"", ""display"": ""12/24 hour format"", ""measuring_range"": ""0-999999"", ""power_supply"": ""CR2032 battery"", ""range"": ""0~23 hours 59 minutes and 59 seconds"", ""resolution"": ""1s (>30mins)"", ""specification"": ""48"", ""waterproof_level"": ""3bar (30meters)""}}",شمارانداز 6 رقمی اینسایز (Insize) مدل 6-7600,شمار انداز 6رقمی اینسایز 7600-6,974ba655a1921836ebbb9400256c31aab002d29378a0bf087d0bebf94aa40322,شمار انداز 6رقمی اینسایز مدل 7600-6 — رنج 0-999999 — دقت ±1.5s (day error) — رزولوشن 1s (>30mins),7600-6,شمار انداز 6رقمی,insize.catalog.108B,356,10,EXACT_SKU_AND_MODEL,SAFE_IDENTITY_CORRECTION,OFFICIAL_REBUILD_READY,BLOCKS_CONVERSION,2026-09-07 13:59:21.150469+00
3826,9561-50B,متر لیزری اینسایز (Insize) 50 متری مدل 9561-50B,متر لیزری 50متری اینسایز مدل 9561-50B,2f6bc74bbe5698f7bedc0c5991b8e16ff715e15e37c0b77520d286739d336fe9,"متر لیزری 50متری اینسایز مدل 9561-50B؛ با محدوده اندازه‌گیری 0.2~50m؛ تفکیک‌پذیری 0.001m, 0.001ft, 1/16""؛ دقت ±(3+D/20)mm.",baff9df913ebafa6e3cf41d14f8da26d6b922fc81f044d9bf050e7b6f53149ae,"متر لیزری 50متری اینسایز با کد 9561-50B برای کاربردهای صنعتی و کارگاهی عرضه می‌شود.
این مدل در خانواده Laser Distance Meters در کاتالوگ اینسایز معرفی شده است.
محدوده اندازه‌گیری اعلام‌شده: 0.2~50m.
تفکیک‌پذیری: 0.001m, 0.001ft, 1/16"".
دقت: models: 9561-50B, 9561-70B.
منبع تغذیه/باتری: 2×AAA batteries.
وزن: 95g.
ویژگی مستند در کاتالوگ: Resolution                              0.001m, 0.001ft, 1/16"".
ویژگی مستند در کاتالوگ: Accuracy                                ±(3+D/20)mm                     ±(5+D/20)mm.
جزئیات فنی از کاتالوگ و فهرست محصول اینسایز برای همین کد استخراج شده است.",c9a2c3285c6fbc208d4d3582b9b9b207d8e793bbea51f179d207a228729f7d64,"{""authority"": ""official_insize"", ""features"": [""Resolution                              0.001m, 0.001ft, 1/16\"""", ""Accuracy                                ±(3+D/20)mm                     ±(5+D/20)mm""], ""technical_specs"": {""accuracy"": ""models: 9561-50B, 9561-70B"", ""battery"": ""2×AAA batteries"", ""laser_type"": ""red laser, 630~670nm, class II, <1mW"", ""measuring_range"": ""0.2~50m"", ""resolution"": ""0.001m, 0.001ft, 1/16\"""", ""weight"": ""95g""}}",متر لیزری اینسایز (Insize) 50 متری مدل 9561-50B,متر لیزری 50متری اینسایز 9561-50B,2f6bc74bbe5698f7bedc0c5991b8e16ff715e15e37c0b77520d286739d336fe9,"متر لیزری 50متری اینسایز مدل 9561-50B — رنج 0.2~50m — دقت models: 9561-50B, 9561-70B — رزولوشن 0.001m, 0.001ft, 1/16""",9561-50B,متر لیزری 50متری,insize.catalog.108A,898,9,EXACT_SKU_AND_MODEL,SAFE_IDENTITY_CORRECTION,OFFICIAL_REBUILD_READY,QUALITY_IMPROVEMENT,2026-09-07 13:59:21.150469+00
3827,9561-70B,متر لیزری اینسایز (Insize) 70 متری مدل9561-70B,متر لیزری 70متری اینسایز مدل 9561-70B,70e38a07ff06472ad724cc98229b9023a10d80f5bcaaad124f996e2ff0737754,"متر لیزری 70متری اینسایز مدل 9561-70B؛ با محدوده اندازه‌گیری 0.2~70m؛ تفکیک‌پذیری 0.001m, 0.001ft, 1/16""؛ دقت ±(5+D/20)mm.",1a2d5228ed9529dfb2836740a2d454a122bec3959ece481b0d7b0de9588518b0,"متر لیزری 70متری اینسایز با کد 9561-70B برای کاربردهای صنعتی و کارگاهی عرضه می‌شود.
این مدل در خانواده Laser Distance Meters در کاتالوگ اینسایز معرفی شده است.
محدوده اندازه‌گیری اعلام‌شده: 0.2~70m.
تفکیک‌پذیری: 0.001m, 0.001ft, 1/16"".
دقت: models: 9561-50B, 9561-70B.
ویژگی مستند در کاتالوگ: Resolution                              0.001m, 0.001ft, 1/16"".
ویژگی مستند در کاتالوگ: Accuracy                                ±(3+D/20)mm                     ±(5+D/20)mm.
جزئیات فنی از کاتالوگ و فهرست محصول اینسایز برای همین کد استخراج شده است.",ad2061b75f9f53e3608c3c6f7b6fc33a6312bfb4834ff73b81c23f069c66e039,"{""authority"": ""official_insize"", ""features"": [""Resolution                              0.001m, 0.001ft, 1/16\"""", ""Accuracy                                ±(3+D/20)mm                     ±(5+D/20)mm""], ""technical_specs"": {""accuracy"": ""models: 9561-50B, 9561-70B"", ""measuring_range"": ""0.2~70m"", ""resolution"": ""0.001m, 0.001ft, 1/16\""""}}",متر لیزری اینسایز (Insize) 70 متری مدل9561-70B,متر لیزری 70متری اینسایز 9561-70B,70e38a07ff06472ad724cc98229b9023a10d80f5bcaaad124f996e2ff0737754,"متر لیزری 70متری اینسایز مدل 9561-70B — رنج 0.2~70m — دقت models: 9561-50B, 9561-70B — رزولوشن 0.001m, 0.001ft, 1/16""",9561-70B,متر لیزری 70متری,insize.catalog.108A,898,6,EXACT_SKU_AND_MODEL,SAFE_IDENTITY_CORRECTION,OFFICIAL_REBUILD_READY,BLOCKS_CONVERSION,2026-09-07 13:59:21.150469+00
3835,ISO-1000FN,ضخامت سنج رنگ و پوشش اینسایز (Insize) مدل ISO-1000FN,ضخامت سنج رنگ و پوشش اینسایز مدل ISO-1000FN,53cc79400318fde6fda3a670829e9e4211103d0d0a06fe4f414c0aa5aed719b3,Optional Accessory اینسایز مدل ISO-1000FN؛ با محدوده اندازه‌گیری 0~5000µm؛ تفکیک‌پذیری 1µm.,bd952a5c295bb0e8322051b8ca983edc46198eda9efc8a010260d2e13f167bb8,"Optional Accessory اینسایز با کد ISO-1000FN برای کاربردهای صنعتی و کارگاهی عرضه می‌شود.
این مدل در خانواده Optional Accessory در کاتالوگ اینسایز معرفی شده است.
محدوده اندازه‌گیری اعلام‌شده: 0~5000µm.
تفکیک‌پذیری: 1.
وزن: 79g.
ویژگی مستند در کاتالوگ: Can measure the thickness of non-magnetic coating and.
ویژگی مستند در کاتالوگ: Substrate: iron, steel, magnetic stainless steel (not for non-magnetic stainless steel).
ویژگی مستند در کاتالوگ: Can measure the thickness of non-conductive coating on non-magnetic metal substrate.
ویژگی مستند در کاتالوگ: Substrate: copper, aluminum, zinc, non-magnetic stainless steel.
جزئیات فنی از کاتالوگ و فهرست محصول اینسایز برای همین کد استخراج شده است.",d5cd1e6e567ee04e589141d06f630fb50453a603206f0c5cf156d7869d26f79f,"{""authority"": ""official_insize"", ""features"": [""Can measure the thickness of non-magnetic coating and"", ""Substrate: iron, steel, magnetic stainless steel (not for non-magnetic stainless steel)"", ""Can measure the thickness of non-conductive coating on non-magnetic metal substrate"", ""Substrate: copper, aluminum, zinc, non-magnetic stainless steel"", ""Resolution                                            1""], ""technical_specs"": {""aaa_battery"": ""3 pcs            High-temp magnetic induction probe (FH)         5402-TC21-FH"", ""curvature_workpieces"": ""concave surface         25mm"", ""fe_zero_calibration_plate"": ""1 pc"", ""magnetic_induction_probe_(fm)"": ""1 pc             Mid-range magnetic induction probe (FL)         5402-TC21-FL"", ""main_unit"": ""1 pc"", ""measure_interval"": ""0.5s"", ""measuring_range"": ""0~5000µm"", ""minimum_measuring_area"": ""Ø25mm"", ""minimum_radius_of"": ""convex surface          5mm"", ""minimum_substrate_____________fe"": ""0.2mm"", ""nfe_zero_calibration_plate"": ""1 pc"", ""power_supply"": ""2×1.5V AAA batteries"", ""resolution"": ""1"", ""thickness_____________________nfe"": ""0.05mm"", ""weight"": ""79g"", ""zero_calibration_block_for_fm_probe"": ""1 pc             High-range magnetic induction probe (FX)        5402-TC21-FX""}}",ضخامت سنج رنگ و پوشش اینسایز (Insize) مدل ISO-1000FN,Optional Accessory اینسایز ISO-1000FN,53cc79400318fde6fda3a670829e9e4211103d0d0a06fe4f414c0aa5aed719b3,Optional Accessory اینسایز مدل ISO-1000FN — رنج 0~5000µm — رزولوشن 1,ISO-1000FN,Optional Accessory,insize.catalog.108B,281,22,EXACT_SKU_AND_MODEL,SAFE_IDENTITY_CORRECTION,OFFICIAL_REBUILD_READY,QUALITY_IMPROVEMENT,2026-09-07 13:59:21.150469+00
